productId,name,category,position,totalScore,organicScore,topBlocked,eligibility,topFactor,topFactorPoints
LAB1000-0528,Рюкзак LAB-0528,Детские товары,789,49,49,false,ELIGIBLE,CTR,-7
LAB1000-0529,Конструктор LAB-0529,Продукты,790,49,49,false,ELIGIBLE,CTR,-6.1
LAB1000-0553,Оливковое масло LAB-0553,Дом и сад,791,49,49,true,NOT_ELIGIBLE,CTR,-4.3
LAB1000-0576,Кроссовки LAB-0576,Красота,792,49,49,true,NOT_ELIGIBLE,CTR,-3.4
LAB1000-0578,Крем для лица LAB-0578,Детские товары,793,49,49,false,ELIGIBLE,CTR,-8.6
LAB1000-0584,Рюкзак LAB-0584,Одежда,794,49,49,false,ELIGIBLE,CTR,-6.8
LAB1000-0597,Конструктор LAB-0597,Авто,795,49,49,false,ELIGIBLE,CTR,-3.4
LAB1000-0640,Конструктор LAB-0640,Сад,796,49,49,true,NOT_ELIGIBLE,Фото,-5.4
LAB1000-0646,Оливковое масло LAB-0646,Красота,797,49,49,false,ELIGIBLE,CTR,-8.6
LAB1000-0689,Кроссовки LAB-0689,Продукты,798,49,49,true,NOT_ELIGIBLE,Фото,-6
LAB1000-0709,Оливковое масло LAB-0709,Продукты,799,49,49,false,ELIGIBLE,CTR,-6.8
LAB1000-0720,Садовый шланг LAB-0720,Сад,800,49,49,true,NOT_ELIGIBLE,Фото,-6
LAB1000-0736,Мяч футбольный LAB-0736,Красота,801,49,49,false,ELIGIBLE,CTR,-6.8
LAB1000-0743,Автомагнитола LAB-0743,Дом и сад,802,49,49,false,ELIGIBLE,CTR,-8.3
LAB1000-0761,Дрель LAB-0761,Инструменты,803,49,49,false,ELIGIBLE,CTR,-5.2
LAB1000-0795,Дрель LAB-0795,Спорт,804,49,49,false,ELIGIBLE,CTR,-7.7
LAB1000-0845,Конструктор LAB-0845,Спорт,805,49,49,true,NOT_ELIGIBLE,CTR,-6.1
LAB1000-0863,Оливковое масло LAB-0863,Дом и сад,806,49,49,true,ELIGIBLE,CTR,-3.4
LAB1000-0870,Кроссовки LAB-0870,Сад,807,49,49,false,ELIGIBLE,CTR,-7.7
LAB1000-0889,Автомагнитола LAB-0889,Продукты,808,49,49,false,ELIGIBLE,CTR,-6.8
LAB1000-0895,Куртка LAB-0895,Спорт,809,49,49,false,ELIGIBLE,CTR,-6.8
LAB1000-0898,Автомагнитола LAB-0898,Детские товары,810,49,49,true,NOT_ELIGIBLE,Фото,5.6
LAB1000-0921,Наушники LAB-0921,Инструменты,811,49,49,true,NOT_ELIGIBLE,Фото,6.2
LAB1000-0925,Пылесос LAB-0925,Спорт,812,49,49,true,NOT_ELIGIBLE,Фото,-5.8
LAB1000-0985,Кофемашина LAB-0985,Спорт,813,49,49,true,ELIGIBLE,Фото,-3.9
LAB1000-0136,Кофемашина LAB-0136,Красота,814,48.3,46,false,ELIGIBLE,CTR,-7
LAB1000-0298,Дрель LAB-0298,Детские товары,815,48.3,46,false,ELIGIBLE,CTR,-8.6
LAB1000-0874,Пылесос LAB-0874,Одежда,816,48.3,46,false,ELIGIBLE,CTR,-8.6
LAB1000-0011,Крем для лица LAB-0011,Инструменты,817,48,48,true,ELIGIBLE,CTR,-6.1
LAB1000-0026,Оливковое масло LAB-0026,Красота,818,48,48,true,ELIGIBLE,CTR,-8.3
LAB1000-0078,Куртка LAB-0078,Детские товары,819,48,48,false,ELIGIBLE,CTR,-7.7
LAB1000-0130,Крем для лица LAB-0130,Сад,820,48,48,false,ELIGIBLE,CTR,-6.8
LAB1000-0148,Конструктор LAB-0148,Детские товары,821,48,48,true,NOT_ELIGIBLE,Фото,-5.8
LAB1000-0188,Кроссовки LAB-0188,Детские товары,822,48,48,false,ELIGIBLE,CTR,-8.6
LAB1000-0191,Конструктор LAB-0191,Инструменты,823,48,48,false,ELIGIBLE,CTR,-8.6
LAB1000-0242,Садовый шланг LAB-0242,Электроника,824,48,48,false,ELIGIBLE,CTR,-5.2
LAB1000-0252,Рюкзак LAB-0252,Электроника,825,48,48,true,NOT_ELIGIBLE,Фото,-5.7
LAB1000-0277,Мяч футбольный LAB-0277,Авто,826,48,48,true,NOT_ELIGIBLE,CTR,-5.2
LAB1000-0305,Кроссовки LAB-0305,Спорт,827,48,48,false,ELIGIBLE,CTR,-7.7
LAB1000-0313,Мяч футбольный LAB-0313,Дом и сад,828,48,48,false,ELIGIBLE,CTR,-3.4
LAB1000-0330,Мяч футбольный LAB-0330,Сад,829,48,48,false,ELIGIBLE,CTR,-8.6
LAB1000-0334,Автомагнитола LAB-0334,Одежда,830,48,48,true,NOT_ELIGIBLE,CTR,-5.9
LAB1000-0348,Кроссовки LAB-0348,Детские товары,831,48,48,false,ELIGIBLE,CTR,-9
LAB1000-0358,Крем для лица LAB-0358,Детские товары,832,48,48,false,ELIGIBLE,CTR,-6.8
LAB1000-0368,Пылесос LAB-0368,Детские товары,833,48,48,true,NOT_ELIGIBLE,Фото,-4.9
LAB1000-0372,Дрель LAB-0372,Электроника,834,48,48,true,NOT_ELIGIBLE,Фото,-5.7
LAB1000-0382,Шуруповёрт LAB-0382,Электроника,835,48,48,false,ELIGIBLE,CTR,-6.1
LAB1000-0391,Шуруповёрт LAB-0391,Инструменты,836,48,48,true,ELIGIBLE,CTR,-6.1
LAB1000-0415,Дрель LAB-0415,Спорт,837,48,48,true,NOT_ELIGIBLE,CTR,-7.7
LAB1000-0428,Рюкзак LAB-0428,Детские товары,838,48,48,false,ELIGIBLE,CTR,-5.2
LAB1000-0436,Кофемашина LAB-0436,Красота,839,48,48,false,ELIGIBLE,CTR,-9
LAB1000-0488,Наушники LAB-0488,Детские товары,840,48,48,false,ELIGIBLE,CTR,-5
LAB1000-0518,Конструктор LAB-0518,Детские товары,841,48,48,false,ELIGIBLE,SEO,-3.7
LAB1000-0551,Крем для лица LAB-0551,Инструменты,842,48,48,false,ELIGIBLE,CTR,-8.6
LAB1000-0575,Мяч футбольный LAB-0575,Спорт,843,48,48,true,ELIGIBLE,CTR,-6.8
LAB1000-0599,Дрель LAB-0599,Продукты,844,48,48,true,NOT_ELIGIBLE,CTR,-5.9
LAB1000-0611,Мяч футбольный LAB-0611,Инструменты,845,48,48,false,ELIGIBLE,CTR,-5.2
LAB1000-0632,Мяч футбольный LAB-0632,Электроника,846,48,48,true,ELIGIBLE,SEO,-4.3
LAB1000-0639,Крем для лица LAB-0639,Продукты,847,48,48,false,ELIGIBLE,CTR,-7.7
LAB1000-0643,Шуруповёрт LAB-0643,Дом и сад,848,48,48,false,ELIGIBLE,CTR,-8.6
LAB1000-0659,Оливковое масло LAB-0659,Продукты,849,48,48,false,ELIGIBLE,CTR,-7.6
LAB1000-0687,Мяч футбольный LAB-0687,Авто,850,48,48,true,ELIGIBLE,CTR,-8.6
LAB1000-0688,Шуруповёрт LAB-0688,Детские товары,851,48,48,false,ELIGIBLE,CTR,-7.7
LAB1000-0700,Рюкзак LAB-0700,Сад,852,48,48,false,ELIGIBLE,SEO,-4.3
LAB1000-0745,Оливковое масло LAB-0745,Спорт,853,48,48,false,ELIGIBLE,CTR,-5.2
LAB1000-0754,Садовый шланг LAB-0754,Одежда,854,48,48,false,ELIGIBLE,CTR,-7.7
LAB1000-0758,Куртка LAB-0758,Детские товары,855,48,48,true,ELIGIBLE,SEO,-3.7
LAB1000-0759,Смарт-часы LAB-0759,Продукты,856,48,48,true,NOT_ELIGIBLE,Фото,-4.9
LAB1000-0760,Кофемашина LAB-0760,Сад,857,48,48,true,NOT_ELIGIBLE,CTR,-5.9
LAB1000-0768,Наушники LAB-0768,Детские товары,858,48,48,false,ELIGIBLE,CTR,-5.2
LAB1000-0796,Оливковое масло LAB-0796,Красота,859,48,48,true,NOT_ELIGIBLE,Фото,-5.4
LAB1000-0864,Оливковое масло LAB-0864,Одежда,860,48,48,false,ELIGIBLE,CTR,-6.8
LAB1000-0876,Садовый шланг LAB-0876,Красота,861,48,48,false,ELIGIBLE,CTR,-8.6
LAB1000-0937,Дрель LAB-0937,Авто,862,48,48,true,ELIGIBLE,Фото,4.7
LAB1000-0957,Мяч футбольный LAB-0957,Авто,863,48,48,false,ELIGIBLE,CTR,-5.2
LAB1000-0271,Кофемашина LAB-0271,Инструменты,864,47.3,45,false,ELIGIBLE,CTR,-8.6
LAB1000-0019,Куртка LAB-0019,Продукты,865,47,47,true,ELIGIBLE,CTR,-8.6
LAB1000-0031,Смарт-часы LAB-0031,Инструменты,866,47,47,false,ELIGIBLE,SEO,-4
LAB1000-0056,Пылесос LAB-0056,Красота,867,47,47,true,ELIGIBLE,CTR,-8.6
LAB1000-0057,Кроссовки LAB-0057,Авто,868,47,47,false,ELIGIBLE,CTR,-7.7
LAB1000-0247,Пылесос LAB-0247,Авто,869,47,47,false,ELIGIBLE,CTR,-6.1
LAB1000-0360,Крем для лица LAB-0360,Сад,870,47,47,true,NOT_ELIGIBLE,CTR,-7.7
LAB1000-0369,Мяч футбольный LAB-0369,Продукты,871,47,47,true,NOT_ELIGIBLE,CTR,-9
LAB1000-0400,Крем для лица LAB-0400,Сад,872,47,47,false,ELIGIBLE,CTR,-8.6
LAB1000-0414,Садовый шланг LAB-0414,Одежда,873,47,47,true,NOT_ELIGIBLE,CTR,-5.9
LAB1000-0452,Пылесос LAB-0452,Электроника,874,47,47,true,NOT_ELIGIBLE,Фото,-4.9
LAB1000-0458,Шуруповёрт LAB-0458,Детские товары,875,47,47,false,ELIGIBLE,CTR,-7.7
LAB1000-0467,Конструктор LAB-0467,Авто,876,47,47,true,NOT_ELIGIBLE,Фото,-5.4
LAB1000-0468,Садовый шланг LAB-0468,Детские товары,877,47,47,true,NOT_ELIGIBLE,Фото,-6
LAB1000-0490,Кроссовки LAB-0490,Сад,878,47,47,true,ELIGIBLE,CTR,-6.8
LAB1000-0531,Крем для лица LAB-0531,Инструменты,879,47,47,true,NOT_ELIGIBLE,Фото,-5.2
LAB1000-0537,Крем для лица LAB-0537,Авто,880,47,47,true,NOT_ELIGIBLE,Фото,-5.5
LAB1000-0540,Смарт-часы LAB-0540,Сад,881,47,47,false,ELIGIBLE,CTR,-7
LAB1000-0602,Крем для лица LAB-0602,Электроника,882,47,47,true,NOT_ELIGIBLE,Фото,-5.2
LAB1000-0641,Наушники LAB-0641,Инструменты,883,47,47,true,NOT_ELIGIBLE,Фото,-5.2
LAB1000-0669,Автомагнитола LAB-0669,Продукты,884,47,47,true,ELIGIBLE,CTR,-8.5
LAB1000-0677,Шуруповёрт LAB-0677,Авто,885,47,47,false,ELIGIBLE,CTR,-7
LAB1000-0711,Дрель LAB-0711,Инструменты,886,47,47,true,NOT_ELIGIBLE,Фото,-5.7
LAB1000-0812,Пылесос LAB-0812,Электроника,887,47,47,true,NOT_ELIGIBLE,Фото,-5.8
LAB1000-0815,Садовый шланг LAB-0815,Спорт,888,47,47,false,ELIGIBLE,CTR,-8.6
LAB1000-0869,Автомагнитола LAB-0869,Продукты,889,47,47,true,ELIGIBLE,CTR,-7.7
LAB1000-0932,Куртка LAB-0932,Электроника,890,47,47,true,NOT_ELIGIBLE,Фото,-5.1
LAB1000-0974,Крем для лица LAB-0974,Одежда,891,47,47,false,ELIGIBLE,Описание,-3.8
LAB1000-0044,Наушники LAB-0044,Одежда,892,46,46,true,NOT_ELIGIBLE,Фото,-5.2
LAB1000-0111,Шуруповёрт LAB-0111,Инструменты,893,46,46,false,ELIGIBLE,CTR,-8.6
LAB1000-0275,Садовый шланг LAB-0275,Спорт,894,46,46,true,NOT_ELIGIBLE,Фото,-5.4
LAB1000-0278,Кофемашина LAB-0278,Детские товары,895,46,46,true,NOT_ELIGIBLE,CTR,-6.1
LAB1000-0393,Наушники LAB-0393,Дом и сад,896,46,46,true,NOT_ELIGIBLE,Фото,-4.9
LAB1000-0513,Наушники LAB-0513,Дом и сад,897,46,46,false,ELIGIBLE,CTR,-7.7
LAB1000-0517,Шуруповёрт LAB-0517,Авто,898,46,46,false,ELIGIBLE,CTR,-7.7
LAB1000-0525,Смарт-часы LAB-0525,Спорт,899,46,46,true,NOT_ELIGIBLE,Фото,-6
LAB1000-0543,Кроссовки LAB-0543,Дом и сад,900,46,46,false,ELIGIBLE,CTR,-8.6
LAB1000-0544,Крем для лица LAB-0544,Одежда,901,46,46,true,ELIGIBLE,CTR,-5.2
LAB1000-0562,Оливковое масло LAB-0562,Электроника,902,46,46,false,ELIGIBLE,CTR,-8.6
LAB1000-0565,Крем для лица LAB-0565,Спорт,903,46,46,false,ELIGIBLE,CTR,-7.7
LAB1000-0598,Садовый шланг LAB-0598,Детские товары,904,46,46,false,ELIGIBLE,CTR,-6.1
LAB1000-0608,Наушники LAB-0608,Детские товары,905,46,46,false,ELIGIBLE,CTR,-8.6
LAB1000-0610,Куртка LAB-0610,Сад,906,46,46,false,ELIGIBLE,CTR,-8.6
LAB1000-0691,Куртка LAB-0691,Инструменты,907,46,46,true,NOT_ELIGIBLE,CTR,-6.8
LAB1000-0693,Автомагнитола LAB-0693,Дом и сад,908,46,46,false,ELIGIBLE,CTR,-8.6
LAB1000-0710,Крем для лица LAB-0710,Сад,909,46,46,false,ELIGIBLE,CTR,-7.7
LAB1000-0719,Конструктор LAB-0719,Продукты,910,46,46,false,ELIGIBLE,CTR,-8.6
LAB1000-0783,Автомагнитола LAB-0783,Дом и сад,911,46,46,true,NOT_ELIGIBLE,Фото,-5.1
LAB1000-0842,Садовый шланг LAB-0842,Электроника,912,46,46,true,NOT_ELIGIBLE,CTR,-6.1
LAB1000-0989,Кроссовки LAB-0989,Продукты,913,46,46,true,ELIGIBLE,CTR,-5.9
LAB1000-0997,Смарт-часы LAB-0997,Авто,914,46,46,true,ELIGIBLE,Фото,-3.9
LAB1000-0998,Смарт-часы LAB-0998,Детские товары,915,46,46,true,NOT_ELIGIBLE,SEO,-3.7
LAB1000-0047,Куртка LAB-0047,Авто,916,45,45,true,NOT_ELIGIBLE,SEO,-4.3
LAB1000-0077,Автомагнитола LAB-0077,Авто,917,45,45,false,ELIGIBLE,CTR,-8.6
LAB1000-0132,Куртка LAB-0132,Электроника,918,45,45,true,NOT_ELIGIBLE,Фото,-5.8
LAB1000-0225,Смарт-часы LAB-0225,Спорт,919,45,45,true,ELIGIBLE,CTR,-8.5
LAB1000-0266,Шуруповёрт LAB-0266,Красота,920,45,45,true,NOT_ELIGIBLE,Фото,-5.5
LAB1000-0300,Куртка LAB-0300,Сад,921,45,45,true,NOT_ELIGIBLE,CTR,-6.1
LAB1000-0408,Пылесос LAB-0408,Детские товары,922,45,45,true,NOT_ELIGIBLE,CTR,-8.6
LAB1000-0438,Конструктор LAB-0438,Детские товары,923,45,45,true,NOT_ELIGIBLE,Фото,-5.4
LAB1000-0461,Оливковое масло LAB-0461,Инструменты,924,45,45,true,NOT_ELIGIBLE,CTR,-6.1
LAB1000-0485,Шуруповёрт LAB-0485,Спорт,925,45,45,true,NOT_ELIGIBLE,Фото,-5.4
LAB1000-0505,Кроссовки LAB-0505,Спорт,926,45,45,true,NOT_ELIGIBLE,CTR,-7.7
LAB1000-0557,Пылесос LAB-0557,Авто,927,45,45,false,ELIGIBLE,CTR,-7.7
LAB1000-0594,Шуруповёрт LAB-0594,Одежда,928,45,45,true,NOT_ELIGIBLE,Фото,-5.5
LAB1000-0674,Крем для лица LAB-0674,Одежда,929,45,45,true,NOT_ELIGIBLE,CTR,-6.8
LAB1000-0730,Куртка LAB-0730,Сад,930,45,45,true,NOT_ELIGIBLE,CTR,-7.7
LAB1000-0737,Смарт-часы LAB-0737,Авто,931,45,45,true,NOT_ELIGIBLE,CTR,-8.6
LAB1000-0755,Кофемашина LAB-0755,Спорт,932,45,45,false,ELIGIBLE,CTR,-7.7
LAB1000-0792,Дрель LAB-0792,Электроника,933,45,45,true,NOT_ELIGIBLE,Фото,-5.7
LAB1000-0803,Смарт-часы LAB-0803,Дом и сад,934,45,45,true,NOT_ELIGIBLE,Фото,-5.4
LAB1000-0827,Садовый шланг LAB-0827,Авто,935,45,45,false,ELIGIBLE,CTR,-8.6
LAB1000-0883,Садовый шланг LAB-0883,Дом и сад,936,45,45,true,NOT_ELIGIBLE,Фото,-5.2
LAB1000-0917,Автомагнитола LAB-0917,Авто,937,45,45,true,NOT_ELIGIBLE,CTR,-8.6
LAB1000-0934,Кофемашина LAB-0934,Одежда,938,45,45,false,ELIGIBLE,CTR,-8.6
LAB1000-0959,Наушники LAB-0959,Продукты,939,45,45,false,ELIGIBLE,CTR,-7.7
LAB1000-0062,Садовый шланг LAB-0062,Электроника,940,44,44,true,NOT_ELIGIBLE,Фото,-5.7
LAB1000-0185,Кофемашина LAB-0185,Спорт,941,44,44,true,NOT_ELIGIBLE,CTR,-7.7
LAB1000-0287,Крем для лица LAB-0287,Авто,942,44,44,true,NOT_ELIGIBLE,Фото,-5.7
LAB1000-0311,Мяч футбольный LAB-0311,Инструменты,943,44,44,true,NOT_ELIGIBLE,CTR,-7.7
LAB1000-0361,Крем для лица LAB-0361,Инструменты,944,44,44,true,NOT_ELIGIBLE,CTR,-6.1
LAB1000-0384,Садовый шланг LAB-0384,Одежда,945,44,44,true,NOT_ELIGIBLE,Фото,-5.8
LAB1000-0385,Кроссовки LAB-0385,Спорт,946,44,44,true,NOT_ELIGIBLE,CTR,-6.1
LAB1000-0399,Шуруповёрт LAB-0399,Продукты,947,44,44,true,NOT_ELIGIBLE,CTR,-7.7
LAB1000-0422,Конструктор LAB-0422,Электроника,948,44,44,true,ELIGIBLE,CTR,-8.6
LAB1000-0439,Дрель LAB-0439,Продукты,949,44,44,true,ELIGIBLE,CTR,-8.6
LAB1000-0472,Автомагнитола LAB-0472,Электроника,950,44,44,true,NOT_ELIGIBLE,Фото,-5.8
LAB1000-0510,Пылесос LAB-0510,Сад,951,44,44,true,ELIGIBLE,CTR,-6.1
LAB1000-0734,Автомагнитола LAB-0734,Одежда,952,44,44,true,NOT_ELIGIBLE,CTR,-6.1
LAB1000-0779,Шуруповёрт LAB-0779,Продукты,953,44,44,true,NOT_ELIGIBLE,CTR,-6.1
LAB1000-0888,Смарт-часы LAB-0888,Детские товары,954,44,44,true,ELIGIBLE,CTR,-6.8
LAB1000-0975,Смарт-часы LAB-0975,Спорт,955,44,44,true,NOT_ELIGIBLE,Фото,-5.2
LAB1000-0983,Крем для лица LAB-0983,Дом и сад,956,44,44,true,NOT_ELIGIBLE,CTR,-6.1
LAB1000-0986,x,Красота,957,44,44,true,NOT_ELIGIBLE,Фото,-6
LAB1000-0992,Шуруповёрт LAB-0992,Электроника,958,44,44,true,NOT_ELIGIBLE,CTR,-7
LAB1000-0996,!!!,Красота,959,44,44,true,NOT_ELIGIBLE,Фото,-5.1
LAB1000-0094,Наушники LAB-0094,Одежда,960,43,43,true,NOT_ELIGIBLE,CTR,-7.7
LAB1000-0586,Крем для лица LAB-0586,Красота,961,43,43,true,NOT_ELIGIBLE,Фото,-5.4
LAB1000-0749,Рюкзак LAB-0749,Продукты,962,43,43,true,NOT_ELIGIBLE,CTR,-7.9
LAB1000-0875,Крем для лица LAB-0875,Спорт,963,43,43,true,NOT_ELIGIBLE,CTR,-7.7
LAB1000-0213,Мяч футбольный LAB-0213,Дом и сад,964,42,42,true,NOT_ELIGIBLE,CTR,-6.1
LAB1000-0323,Куртка LAB-0323,Дом и сад,965,42,42,true,NOT_ELIGIBLE,Фото,-6
LAB1000-0509,Мяч футбольный LAB-0509,Продукты,966,42,42,true,NOT_ELIGIBLE,CTR,-6.1
LAB1000-0622,Пылесос LAB-0622,Электроника,967,42,42,true,NOT_ELIGIBLE,CTR,-8.6
LAB1000-0652,Автомагнитола LAB-0652,Электроника,968,42,42,true,NOT_ELIGIBLE,CTR,-9
LAB1000-0721,Мяч футбольный LAB-0721,Инструменты,969,42,42,true,NOT_ELIGIBLE,Фото,-6
LAB1000-0852,Кофемашина LAB-0852,Электроника,970,42,42,true,NOT_ELIGIBLE,Фото,-5.7
LAB1000-0981,!!! SPAM SEO BUY CHEAP !!!,Инструменты,971,42,42,true,NOT_ELIGIBLE,CTR,-8.6
LAB1000-0234,Шуруповёрт LAB-0234,Одежда,972,41,41,true,NOT_ELIGIBLE,CTR,-8.8
LAB1000-0273,Автомагнитола LAB-0273,Дом и сад,973,41,41,true,NOT_ELIGIBLE,Фото,-5.2
LAB1000-0307,Кроссовки LAB-0307,Авто,974,41,41,true,NOT_ELIGIBLE,Фото,-5.1
LAB1000-0449,Пылесос LAB-0449,Продукты,975,41,41,true,NOT_ELIGIBLE,CTR,-8.6
LAB1000-0499,Крем для лица LAB-0499,Продукты,976,41,41,true,NOT_ELIGIBLE,CTR,-8.6
LAB1000-0504,Кофемашина LAB-0504,Одежда,977,41,41,true,NOT_ELIGIBLE,Фото,-5.4
LAB1000-0539,Смарт-часы LAB-0539,Продукты,978,41,41,true,NOT_ELIGIBLE,CTR,-7.7
LAB1000-0732,Шуруповёрт LAB-0732,Электроника,979,41,41,true,NOT_ELIGIBLE,CTR,-8.6
LAB1000-0824,Смарт-часы LAB-0824,Одежда,980,41,41,true,NOT_ELIGIBLE,CTR,-7.9
LAB1000-0911,Садовый шланг LAB-0911,Инструменты,981,41,41,true,NOT_ELIGIBLE,CTR,-8.6
LAB1000-0933,Садовый шланг LAB-0933,Дом и сад,982,41,41,true,NOT_ELIGIBLE,CTR,-6.1
LAB1000-0944,Смарт-часы LAB-0944,Одежда,983,41,41,true,NOT_ELIGIBLE,CTR,-5.2
LAB1000-0994,Наушники LAB-0994,Одежда,984,41,41,true,NOT_ELIGIBLE,CTR,-7.7
LAB1000-1000,Садовый шланг LAB-1000,Сад,985,41,41,true,ELIGIBLE,CTR,-6.8
LAB1000-0530,Мяч футбольный LAB-0530,Сад,986,40,40,true,NOT_ELIGIBLE,CTR,-6.8
LAB1000-0556,Рюкзак LAB-0556,Красота,987,40,40,true,NOT_ELIGIBLE,CTR,-7.7
LAB1000-0617,Рюкзак LAB-0617,Авто,988,40,40,true,NOT_ELIGIBLE,CTR,-8.6
LAB1000-0645,Куртка LAB-0645,Спорт,989,40,40,true,NOT_ELIGIBLE,CTR,-8.6
LAB1000-0982,Садовый шланг LAB-0982,Электроника,990,40,40,true,ELIGIBLE,CTR,-7.7
LAB1000-0991,Кофемашина LAB-0991,Инструменты,991,40,40,true,NOT_ELIGIBLE,CTR,-7.7
LAB1000-0995,Крем для лица LAB-0995,Спорт,992,40,40,true,NOT_ELIGIBLE,CTR,-7.6
LAB1000-0046,Крем для лица LAB-0046,Красота,993,39,39,true,NOT_ELIGIBLE,CTR,-8.5
LAB1000-0087,Наушники LAB-0087,Авто,994,39,39,true,NOT_ELIGIBLE,CTR,-6.1
LAB1000-0817,Рюкзак LAB-0817,Авто,995,39,39,true,NOT_ELIGIBLE,CTR,-8.6
LAB1000-0872,Куртка LAB-0872,Электроника,996,39,39,true,NOT_ELIGIBLE,CTR,-8.6
LAB1000-0893,Садовый шланг LAB-0893,Дом и сад,997,39,39,true,NOT_ELIGIBLE,CTR,-8.6
LAB1000-0897,Рюкзак LAB-0897,Авто,998,39,39,true,NOT_ELIGIBLE,Фото,-5.8
LAB1000-0990,!!! KEYWORD STUFF !!!,Сад,999,38,38,true,NOT_ELIGIBLE,CTR,-7.9
LAB1000-0967,Мяч футбольный LAB-0967,Авто,1000,37,37,true,NOT_ELIGIBLE,CTR,-6.8
